annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
4.0,248.0,84.0,92.0,,0.9137384047741648,,4.0,248.0,84.0,92.0,gastruloid_nuclei,True,0.7071067811865476,64,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,18.385979898930398,0.8660254037844386,213.7780616289163,,17.943124770700567,,248.5,84.5,92.0,,,17.029386365926403,,
4.0,263.0,80.0,145.0,,1.0908090132615698,,4.0,263.0,80.0,145.0,gastruloid_nuclei,True,0.5,65,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,18.858003739715073,0.8660254037844386,191.53925603942548,,15.06468540814194,,263.0,80.0,145.5,,,16.15549442140351,,
4.0,270.0,183.0,41.0,,0.749011760554442,,4.0,270.0,183.0,41.0,gastruloid_nuclei,True,0.5,66,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.241642570799247,0.8660254037844386,164.10339016504489,,16.78023130243584,,270.0,183.5,41.0,,,16.0312195418814,,
4.0,275.0,160.0,121.0,,3.535082321954164,,4.0,275.0,160.0,121.0,gastruloid_nuclei,True,0.8660254037844386,67,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,8.902623785331333,0.8660254037844386,208.1573581042651,,16.339524592397627,,275.5,160.5,121.5,,,19.87460691435179,,
4.0,277.0,108.0,85.0,,3.487347114932618,,4.0,277.0,108.0,85.0,gastruloid_nuclei,True,0.7071067811865476,68,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.084935419580569,0.8660254037844386,103.44981698256449,,13.305508508814047,,277.0,108.5,85.5,,,16.792855623746664,,
4.0,281.0,84.0,118.0,,,,4.0,281.0,84.0,118.0,gastruloid_nuclei,False,,69,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,,0.8660254037844386,101.88380352388664,,13.022574256522287,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
4.0,300.0,124.0,59.0,,2.7148286641918187,,4.0,300.0,124.0,59.0,gastruloid_nuclei,True,0.5,70,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.343942591552132,0.8660254037844386,106.52127547020139,,12.417917286229738,,300.0,124.0,59.5,,,15.132745950421556,,
4.0,306.0,174.0,79.0,,4.194681573144209,,4.0,306.0,174.0,79.0,gastruloid_nuclei,True,0.0,71,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,1.918590979038492,0.8660254037844386,173.95385946127325,,14.778984387866068,,306.0,174.0,79.0,,,18.973665961010276,,
4.0,307.0,221.0,87.0,,2.592736009101074,,4.0,307.0,221.0,87.0,gastruloid_nuclei,True,0.7071067811865476,72,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.109933532949928,0.8660254037844386,124.8367469056874,,11.75996408530625,,307.0,221.5,87.5,,,14.352700094407323,,
4.0,322.0,88.0,78.0,,0.5504295553920713,,4.0,322.0,88.0,78.0,gastruloid_nuclei,True,0.8660254037844386,73,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,6.312269565319907,0.8660254037844386,148.52892376165323,,14.516089617927292,,322.5,88.5,78.5,,,15.066519173319364,,
5.0,40.0,126.0,86.0,,3.5241938691764005,,5.0,40.0,126.0,86.0,gastruloid_nuclei,True,0.0,74,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.78491570167813,0.8660254037844386,158.71991548751558,,15.023043121815007,,40.0,126.0,86.0,,,18.547236990991408,,
5.0,84.0,165.0,93.0,,3.6325336578749017,,5.0,84.0,165.0,93.0,gastruloid_nuclei,True,0.5,75,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.25934877135725,0.8660254037844386,157.6797669516079,,14.505823489342152,,84.0,165.5,93.0,,,18.138357147217054,,
5.0,92.0,61.0,92.0,,1.5234633894899758,,5.0,92.0,61.0,92.0,gastruloid_nuclei,True,0.7071067811865476,76,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.07415623982199,0.8660254037844386,189.56969253670636,,15.029481967756873,,92.0,61.5,92.5,,,16.55294535724685,,
5.0,116.0,225.0,105.0,,1.2255595495853147,,5.0,116.0,225.0,105.0,gastruloid_nuclei,True,0.5,77,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.499119638826499,0.8660254037844386,151.36804788820342,,15.537495064654896,,116.5,225.0,105.0,,,16.76305461424021,,
5.0,126.0,218.0,94.0,,2.188562986443163,,5.0,126.0,218.0,94.0,gastruloid_nuclei,True,0.7071067811865476,78,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.095961324452128,0.8660254037844386,234.64062578998815,,16.087103896053904,,126.0,218.5,94.5,,,18.275666882497067,,
5.0,136.0,79.0,105.0,,3.853349451881618,,5.0,136.0,79.0,105.0,gastruloid_nuclei,True,0.0,79,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,11.93355532665882,0.8660254037844386,140.9699165546284,,13.351301082203635,,136.0,79.0,105.0,,,17.204650534085253,,
5.0,141.0,157.0,100.0,,0.412109325134038,,5.0,141.0,157.0,100.0,gastruloid_nuclei,True,0.5,80,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.734017957422177,0.8660254037844386,124.82964873212059,,12.116809235853664,,141.0,157.5,100.0,,,11.704699910719626,,
5.0,153.0,225.0,132.0,,0.7763159657243595,,5.0,153.0,225.0,132.0,gastruloid_nuclei,True,0.7071067811865476,81,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.731652803876957,0.8660254037844386,142.10856275515548,,12.41458999254856,,153.5,225.0,132.5,,,13.19090595827292,,
5.0,197.0,132.0,38.0,,2.5878307888947845,,5.0,197.0,132.0,38.0,gastruloid_nuclei,True,0.7071067811865476,82,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,78.93693606019438,0.8660254037844386,161.90003099741944,,14.790316408087982,,197.5,132.5,38.0,,,17.378147196982766,,
5.0,209.0,67.0,147.0,,2.737118247007148,,5.0,209.0,67.0,147.0,gastruloid_nuclei,True,0.0,83,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,21.965761181561888,0.8660254037844386,74.5490860193143,,9.095041319192084,,209.0,67.0,147.0,,,11.832159566199232,,
5.0,228.0,165.0,115.0,,4.1655276246289485,,5.0,228.0,165.0,115.0,gastruloid_nuclei,True,0.5,84,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.371717209891981,0.8660254037844386,177.648714513972,,13.068160314985137,,228.5,165.0,115.0,,,17.233687939614086,,
5.0,234.0,106.0,46.0,,2.9015836672443367,,5.0,234.0,106.0,46.0,gastruloid_nuclei,True,0.0,85,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,8.183751051662643,0.8660254037844386,69.54305464654806,,9.90466480762136,,234.0,106.0,46.0,,,12.806248474865697,,
5.0,238.0,200.0,111.0,,3.0142290040920834,,5.0,238.0,200.0,111.0,gastruloid_nuclei,True,0.5,86,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.380074977456767,0.8660254037844386,138.27401798335245,,13.064104625212973,,238.5,200.0,111.0,,,10.04987562112089,,
5.0,255.0,178.0,66.0,,1.4949972819912638,,5.0,255.0,178.0,66.0,gastruloid_nuclei,True,0.5,87,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,19.835264712627552,0.8660254037844386,237.5338294501606,,16.083398549255683,,255.5,178.0,66.0,,,17.578395831246947,,
5.0,273.0,76.0,85.0,,4.189266274461568,,5.0,273.0,76.0,85.0,gastruloid_nuclei,True,0.5,88,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.26037749542184,0.8660254037844386,153.11056627357178,,15.020106437836978,,273.0,76.0,85.5,,,19.209372712298546,,
5.0,293.0,136.0,92.0,,3.517675728359615,,5.0,293.0,136.0,92.0,gastruloid_nuclei,True,0.7071067811865476,89,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,14.80393813023208,0.8660254037844386,110.48406394412777,,11.77938281241874,,293.0,136.5,92.5,,,15.297058540778355,,
5.0,303.0,108.0,94.0,,1.7511824747158364,,5.0,303.0,108.0,94.0,gastruloid_nuclei,True,0.5,90,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.443402369636983,0.8660254037844386,162.4208436061737,,13.957738090449539,,303.5,108.0,94.0,,,12.206555615733702,,
5.0,309.0,81.0,109.0,,2.513159380766009,,5.0,309.0,81.0,109.0,gastruloid_nuclei,True,0.5,91,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.677791192604662,0.8660254037844386,214.47863997773572,,17.51315938076601,,309.0,81.5,109.0,,,15.0,,
6.0,108.0,169.0,52.0,,1.8999037770466192,,6.0,108.0,169.0,52.0,gastruloid_nuclei,True,0.5,92,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.7941677177642035,0.8660254037844386,106.52127547020154,,12.417917286229734,,108.0,169.5,52.0,,,14.317821063276353,,
6.0,158.0,67.0,115.0,,8.164698102539191,,6.0,158.0,67.0,115.0,gastruloid_nuclei,True,0.0,93,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,4.288867401743579,0.8660254037844386,84.95269514345159,,11.431219839726232,,158.0,67.0,115.0,,,19.595917942265423,,
6.0,188.0,117.0,39.0,,3.7560920931361235,,6.0,188.0,117.0,39.0,gastruloid_nuclei,True,0.7071067811865476,94,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,36.390079904513534,0.8660254037844386,169.0886729223197,,14.519574789360943,,188.5,117.5,39.0,,,18.275666882497067,,
6.0,190.0,148.0,97.0,,1.0327835708935353,,6.0,190.0,148.0,97.0,gastruloid_nuclei,True,0.5,95,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,8.784538537987007,0.8660254037844386,74.54908601931427,,9.095041319192084,,190.0,148.5,97.0,,,8.06225774829855,,
6.0,211.0,65.0,88.0,,2.7773982029505895,,6.0,211.0,65.0,88.0,gastruloid_nuclei,True,0.5,96,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,8.279649366806945,0.8660254037844386,162.4208436061738,,13.957738090449539,,211.0,65.5,88.0,,,11.180339887498949,,
6.0,211.0,98.0,57.0,,0.12117003189367992,,6.0,211.0,98.0,57.0,gastruloid_nuclei,True,0.7071067811865476,97,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,2.4762848936865103,0.8660254037844386,125.74548826779261,,13.06973592637924,,211.0,98.5,57.5,,,13.19090595827292,,
6.0,221.0,139.0,137.0,,0.35069106332455036,,6.0,221.0,139.0,137.0,gastruloid_nuclei,True,0.7071067811865476,98,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.631760884634502,0.8660254037844386,214.3201666870537,,17.027456133658216,,221.5,139.0,137.5,,,17.378147196982766,,
6.0,227.0,184.0,148.0,,0.5914951429105884,,6.0,227.0,184.0,148.0,gastruloid_nuclei,True,0.8660254037844386,99,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.877914660882677,0.8660254037844386,173.5396855342383,,13.372744900858352,,227.5,184.5,148.5,,,13.96424004376894,,
6.0,270.0,114.0,65.0,,2.1300476838791838,,6.0,270.0,114.0,65.0,gastruloid_nuclei,True,0.5,100,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.05512978536201,0.8660254037844386,159.9326149019169,,14.75189533225495,,270.5,114.0,65.0,,,16.881943016134134,,
6.0,294.0,160.0,46.0,,0.9068063193096307,,6.0,294.0,160.0,46.0,gastruloid_nuclei,True,0.5,101,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.232281092829998,0.8660254037844386,112.14896214711892,,11.7234601457016,,294.0,160.5,46.0,,,10.816653826391969,,
7.0,38.0,124.0,142.0,,3.5428338294440582,,7.0,38.0,124.0,142.0,gastruloid_nuclei,True,0.7071067811865476,102,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,29.826892632913342,0.8660254037844386,160.36650869814724,,13.950021855091842,,38.0,124.5,142.5,,,17.4928556845359,,
7.0,43.0,99.0,83.0,,2.415695943348924,,7.0,43.0,99.0,83.0,gastruloid_nuclei,True,0.5,103,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,18.064864955390625,0.8660254037844386,100.761751466365,,11.761750935408902,,43.0,99.0,83.5,,,14.177446878757825,,
7.0,67.0,69.0,99.0,,0.37069772613616614,,7.0,67.0,69.0,99.0,gastruloid_nuclei,True,0.5,104,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.660024211227869,0.8660254037844386,159.44619611289755,,14.49537102118234,,67.0,69.0,99.5,,,14.866068747318506,,
8.0,87.0,204.0,60.0,,,,8.0,87.0,204.0,60.0,gastruloid_nuclei,False,,105,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,,0.8660254037844386,117.66702337806647,,11.787249649742414,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
7.0,94.0,213.0,131.0,,2.253038179729913,,7.0,94.0,213.0,131.0,gastruloid_nuclei,True,0.5,106,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.85331942950293,0.8660254037844386,162.4208436061737,,13.957738090449539,,94.5,213.0,131.0,,,11.704699910719626,,
7.0,115.0,71.0,96.0,,0.8860466161848084,,7.0,115.0,71.0,96.0,gastruloid_nuclei,True,0.5,107,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.798510758306682,0.8660254037844386,113.43339483558921,,12.418088079465262,,115.0,71.5,96.0,,,13.30413469565007,,
7.0,115.0,245.0,66.0,,0.7512506294188519,,7.0,115.0,245.0,66.0,gastruloid_nuclei,True,0.5,108,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.934988199892295,0.8660254037844386,258.09945447302994,,17.276505747901094,,115.0,245.5,66.0,,,18.027756377319946,,
7.0,141.0,201.0,109.0,,4.170668863908283,,7.0,141.0,201.0,109.0,gastruloid_nuclei,True,0.7071067811865476,109,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.869607644689058,0.8660254037844386,140.51660666154916,,13.322186820627618,,141.5,201.5,109.0,,,17.4928556845359,,
7.0,154.0,63.0,157.0,,1.0425893232204615,,7.0,154.0,63.0,157.0,gastruloid_nuclei,True,0.5,110,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.525909314225692,0.8660254037844386,161.9000309974195,,14.790316408087982,,154.0,63.0,157.5,,,13.74772708486752,,
7.0,156.0,101.0,75.0,,0.6453453637513604,,7.0,156.0,101.0,75.0,gastruloid_nuclei,True,0.7071067811865476,111,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.573591532048978,0.8660254037844386,105.03851004721642,,12.728391337345933,,156.0,101.5,75.5,,,12.083045973594572,,
7.0,162.0,89.0,134.0,,0.5751519533691472,,7.0,162.0,89.0,134.0,gastruloid_nuclei,True,0.5,112,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.632548838141656,0.8660254037844386,210.2406477779534,,15.580342468034363,,162.5,89.0,134.0,,,16.15549442140351,,
7.0,199.0,114.0,88.0,,4.663366508798061,,7.0,199.0,114.0,88.0,gastruloid_nuclei,True,0.5,113,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.267115311109976,0.8660254037844386,130.30998588097373,,13.364389868521885,,199.0,114.0,88.5,,,18.027756377319946,,
7.0,222.0,210.0,101.0,,2.800210577371974,,7.0,222.0,210.0,101.0,gastruloid_nuclei,True,0.5,114,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.194065531917719,0.8660254037844386,158.15297662248648,,13.962844036868237,,222.0,210.0,101.5,,,16.76305461424021,,
7.0,226.0,85.0,74.0,,3.670228558375239,,7.0,226.0,85.0,74.0,gastruloid_nuclei,True,0.7071067811865476,115,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,6.955164311997319,0.8660254037844386,182.02574455166612,,16.07818909975626,,226.0,85.5,74.5,,,19.748417658131498,,
7.0,265.0,227.0,145.0,,1.947998567936823,,7.0,265.0,227.0,145.0,gastruloid_nuclei,True,0.7071067811865476,116,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,14.655457351405214,0.8660254037844386,149.49577251139598,,14.238415488301824,,265.5,227.5,145.0,,,16.186414056238647,,
7.0,285.0,191.0,114.0,,6.7024859603739735,,7.0,285.0,191.0,114.0,gastruloid_nuclei,True,0.8660254037844386,117,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,24.49579159434691,0.8660254037844386,99.18267964213447,,11.045753388924876,,285.5,191.5,114.5,,,17.74823934929885,,
